NAME	LONGNAME	efo_label	release	valid	invalid	efo_cls	xref_source	xref	simple_xref	quality	toImport	Comments
ASTHMA_INFECTIONS	Asthma-related infections	infection	r3	TRUE	FALSE	EFO_0000544	manual					
ASTHMA_INFECTIONS	Asthma-related infections	asthma	r3	TRUE	FALSE	EFO_0000270	OLS_API_EFO_lookup	NA	NA	fuzzy		
ASTHMA_MIXED	Asthma mixed form (mode)	asthma	r3	TRUE	FALSE	EFO_0000270	OLS_API_EFO_lookup	NA	NA	fuzzy		
ASTHMA_MIXED_EXMORE	Asthma mixed form (mode)	asthma	r2	TRUE	FALSE	EFO_0000270	OLS_API_EFO_lookup	NA	NA	fuzzy		
ASTHMA_MODE	Asthma (mode)	asthma	r3	TRUE	FALSE	EFO_0000270	OLS_API_EFO_lookup	NA	NA	fuzzy		
ASTHMA_NAS	Asthma, unspecified (mode)	asthma	r3	TRUE	FALSE	EFO_0000270	OLS_API_EFO_lookup	NA	NA	fuzzy		
ASTHMA_NAS_EXMORE	Asthma, unspecified (mode)	asthma	r2	TRUE	FALSE	EFO_0000270	manual					
ASTHMA_NONALLERG	Non-allergic asthma	asthma	r3	TRUE	FALSE	EFO_0000270	manual					
ASTHMA_NOS	Undetermined asthma	asthma	r3	TRUE	FALSE	EFO_0000270	OLS_API_EFO_lookup	NA	NA	fuzzy		
ASTHMA_NOS_EXMORE	Undetermined asthma (more controls excluded)	asthma	r3	TRUE	FALSE	EFO_0000270	OLS_API_EFO_lookup	NA	NA	fuzzy		
ASTHMA_OBESITY	Obesity related asthma	asthma	r2	TRUE	FALSE	EFO_0000270	manual					
ASTHMA_OBESITY	Obesity related asthma	obesity	r2	TRUE	FALSE	EFO_0001073	OLS_API_EFO_lookup	NA	NA	fuzzy		
ASTHMA_OPPORTUNIST_INFECTIONS	Asthma opportunist infections	opportunistic infectious	r2	TRUE	FALSE	MONDO_0045035	manual					
ASTHMA_PNEUMONIA	Asthma-related pneumonia	asthma	r3	TRUE	FALSE	EFO_0000270	manual					
ASTHMA_PNEUMONIA	Asthma-related pneumonia	pneumonia	r3	TRUE	FALSE	EFO_0003106	OLS_API_EFO_lookup	NA	NA	fuzzy		
ASTHMA_PNEUMONIA_AND_SEPSIS	Asthma-related pneumonia or sepsis	asthma	r3	TRUE	FALSE	EFO_0000270	manual					
ASTHMA_PNEUMONIA_AND_SEPSIS	Asthma-related pneumonia or sepsis	sepsis	r3	TRUE	FALSE	HP_0100806	manual					
ASTHMA_PNEUMONIA_AND_SEPSIS	Asthma-related pneumonia or sepsis	pneumonia	r3	TRUE	FALSE	EFO_0003106	OLS_API_EFO_lookup	NA	NA	fuzzy		
ASTHMA_SEPTICHE_PNEUMONIA	Pneumonia derived septichemia	sepsis	r3	TRUE	FALSE	HP_0100806	manual					
ASTHMA_SEPTICHE_PNEUMONIA	Pneumonia derived septichemia	pneumonia	r3	TRUE	FALSE	EFO_0003106	OLS_API_EFO_lookup	NA	NA	fuzzy		
ATOPIC_STRICT	Atopic  dermatitis, strict definition	atopic eczema	r3	TRUE	FALSE	EFO_0000274	manual					
ATOPIC_STRICT_REIMB	Atopic dermatitis, strict definition with reimbursement	atopic eczema	r3	TRUE	FALSE	EFO_0000274	manual					
AUD	Alcohol use disorder, ICD-based	alcohol abuse	r4/5	TRUE	FALSE	MONDO_0002046	ot_mappings			0.7730582598		
AUD_SWEDISH	Alcohol use disorder, Swedish definition	alcohol-induced disorders	r2	TRUE	FALSE	MONDO_0021699	manual					
AUTOIMMUNE	Autoimmune diseases	autoimmune disease	r4/5	TRUE	FALSE	EFO_0005140	ot_mappings			1		
AUTOIMMUNE_HYPERTHYROIDISM	Autoimmune hyperthyroidism	thyrotoxicosis	r4/5	FALSE	TRUE	EFO_0009190	ot_mappings			0.996		
AUTOIMMUNE_HYPERTHYROIDISM	Autoimmune hyperthyroidism	Graves disease	r4/5	TRUE	FALSE	EFO_0004237	manual					
BACT_INTEST_INFECTION_NOS	Other specified/unspecified bacterial intestinal infections	intestinal infectious disease	r2	TRUE	FALSE	MONDO_0000916	manual					
BACT_INTEST_INFECTION_NOS	Other specified/unspecified bacterial intestinal infections	bacterial disease	r2	TRUE	FALSE	EFO_0000771	manual					
BIGUANIDES	Biguanides	response to drug	r2	TRUE	FALSE	GO_0042493	manual					
BRONCHITIS	Bronchitis	bronchitis	r2	TRUE	FALSE	EFO_1002018	Zooma_API_lookup	NA	NA	match		
C_DIFFICILE_ENTEROCOLITIS	Enterocolitis due to Clostridium difficile	enterocolitis	r2	TRUE	FALSE	EFO_1001481	manual					
C_DIFFICILE_ENTEROCOLITIS	Enterocolitis due to Clostridium difficile	clostridium difficile infection	r2	TRUE	FALSE	EFO_0009130	OLS_API_EFO_lookup	NA	NA	fuzzy		
C_STROKE	STROKE	stroke	r2	TRUE	FALSE	EFO_0000712	EFO_OBO	NA	NA	match		
C3_AML	Acute myeloid leukaemia	acute myeloid leukemia	r4/5	TRUE	FALSE	EFO_0000222	ot_mappings			0.999		
C3_AML_EXALLC	Acute myeloid leukaemia (all cancers excluded)	childhood acute myeloid leukemia	r4/5	FALSE	TRUE	EFO_0000330	ot_mappings			0.7606406362		
C3_AML_EXALLC	Acute myeloid leukaemia (all cancers excluded)	acute myeloid leukemia	r4/5	TRUE	FALSE	EFO_0000222	manual					
C3_ANUS_ANALCANAL	Malignant neoplasm of anus and anal canal	anus cancer	r4/5	TRUE	FALSE	MONDO_0001879	ot_mappings			0.8655050445		
C3_ANUS_ANALCANAL_EXALLC	Malignant neoplasm of anus and anal canal (all cancers excluded)	anus cancer	r4/5	TRUE	FALSE	MONDO_0001879	ot_mappings			0.7956633116		
C3_BILIARY_TRACT	Malignant neoplasm of other and unspecified parts of biliary tract	biliary tract cancer	r4/5	TRUE	FALSE	MONDO_0003060	ot_mappings			0.8285772405		
C3_BILIARY_TRACT_EXALLC	Malignant neoplasm of other and unspecified parts of biliary tract (all cancers excluded)	biliary tract neoplasm	r4/5	FALSE	TRUE	EFO_0003891	ot_mappings			0.7600669059		
C3_BILIARY_TRACT_EXALLC	Malignant neoplasm of other and unspecified parts of biliary tract (all cancers excluded)	biliary tract cancer	r4/5	TRUE	FALSE	MONDO_0003060	manual					
C3_BLADDER	Malignant neoplasm of bladder	malignant neoplasm of bladder	r2	TRUE	FALSE	EFO_0000292	Zooma_API_lookup	NA	NA	match		
C3_BLADDER_EXALLC	Malignant neoplasm of bladder (other cancers excluded from controls)	urinary bladder cancer	r3	TRUE	FALSE	MONDO_0001187	manual					
C3_BONE_CARTILAGE	Malignant neoplasm of bone and articular cartilage	malignant bone neoplasm	r4/5	FALSE	TRUE	EFO_1000350	ot_mappings			0.7990584489		
C3_BONE_CARTILAGE	Malignant neoplasm of bone and articular cartilage	bone cancer	r4/5	TRUE	FALSE	MONDO_0002129	ot_mappings			0.7990584489		
C3_BONE_CARTILAGE_EXALLC	Malignant neoplasm of bone and articular cartilage (all cancers excluded)	malignant bone neoplasm	r4/5	TRUE	FALSE	EFO_1000350	ot_mappings			0.7425060351		
C3_BONE_CARTILAGE_EXALLC	Malignant neoplasm of bone and articular cartilage (all cancers excluded)	bone cancer	r4/5	FALSE	TRUE	MONDO_0002129	ot_mappings			0.7425060351		
C3_BRAIN	Malignant neoplasm of brain	malignant neoplasm of brain	r2	TRUE	FALSE	EFO_0003833	Zooma_API_lookup	NA	NA	match		
C3_BRAIN_EXALLC	Malignant neoplasm of brain (other cancers excluded from controls)	brain cancer	r3	TRUE	FALSE	MONDO_0001657	manual					
C3_BREAST	Malignant neoplasm of breast	malignant neoplasm of breast	r2	TRUE	FALSE	EFO_0003869	Zooma_API_lookup	NA	NA	match		
C3_BREAST_EXALLC	Malignant neoplasm of breast (other cancers excluded from controls)	breast cancer	r3	TRUE	FALSE	MONDO_0007254	manual					
C3_BREAST_HER2NEG	Malignant neoplasm of breast, HER2-negative	her2 positive breast carcinoma	r4/5	FALSE	TRUE	EFO_1000294	ot_mappings			0.8448735635		
C3_BREAST_HER2NEG	Malignant neoplasm of breast, HER2-negative	HER2 negative breast carcinoma	r4/5	TRUE	FALSE	EFO_0009780	manual					
C3_BREAST_HER2NEG_EXALLC	"Malignant neoplasm of breast, HER2-negative" (all cancers excluded)	her2 positive breast carcinoma	r4/5	FALSE	TRUE	EFO_1000294	ot_mappings			0.8305481097		
C3_BREAST_HER2NEG_EXALLC	"Malignant neoplasm of breast, HER2-negative" (all cancers excluded)	Her2-receptor negative breast cancer	r4/5	TRUE	FALSE	MONDO_0000618	manual					
C3_BREAST_HERNEG	Malignant neoplasm of breast, HER-negative	Her2-receptor negative breast cancer	r4/5	TRUE	FALSE	MONDO_0000618	manual					
C3_BREAST_HERNEG	Malignant neoplasm of breast, HER-negative	breast cancer	r4/5	FALSE	TRUE	MONDO_0007254	ot_mappings			0.7937039813		
C3_BREAST_HERNEG_EXALLC	"Malignant neoplasm of breast, HER-negative" (all cancers excluded)	Her2-receptor negative breast cancer	r4/5	TRUE	FALSE	MONDO_0000618	manual					
C3_BREAST_HERNEG_EXALLC	"Malignant neoplasm of breast, HER-negative" (all cancers excluded)	her2 positive breast carcinoma	r4/5	FALSE	TRUE	EFO_1000294	ot_mappings			0.7831447395		
C3_BREAST_HERPLUS	Malignant neoplasm of breast, HER-positive	her2 positive breast carcinoma	r4/5	TRUE	FALSE	EFO_1000294	ot_mappings			0.8373159887		
C3_BREAST_HERPLUS_EXALLC	"Malignant neoplasm of breast, HER-positive" (all cancers excluded)	her2 positive breast carcinoma	r4/5	TRUE	FALSE	EFO_1000294	ot_mappings			0.8243646394		
C3_BRONCHUS_LUNG	Malignant neoplasm of bronchus and lung	malignant neoplasm of bronchus and lung	r2	TRUE	FALSE	EFO_0001071	Zooma_API_lookup	NA	NA	match		
C3_BRONCHUS_LUNG_EXALLC	Malignant neoplasm of bronchus and lung (other cancers excluded from controls)	lung cancer	r3	TRUE	FALSE	MONDO_0008903	manual					
C3_BRONCHUS_LUNG_EXALLC	Malignant neoplasm of bronchus and lung (other cancers excluded from controls)	bronchus cancer	r3	TRUE	FALSE	MONDO_0001672	OLS_API_EFO_lookup	NA	NA	fuzzy		
C3_CANCER	Malignant neoplasm	cancer	r2	TRUE	FALSE	EFO_0000311	manual					
C3_CERVIX_UTERI	Malignant neoplasm of cervix uteri	cervical cancer	r3	TRUE	FALSE	MONDO_0002974	EFO_OBO	NA	NA	match		
C3_CERVIX_UTERI_EXALLC	Malignant neoplasm of cervix uteri (other cancers excluded from controls)	cervical cancer	r3	TRUE	FALSE	MONDO_0002974	manual					
C3_CLL	Chronic lymphocytic leukaemia	chronic lymphocytic leukemia	r3	TRUE	FALSE	EFO_0000095	OLS_API_EFO_lookup	NA	NA	match		
C3_CLL_EXALLC	Chronic lymphocytic leukaemia (other cancers excluded from controls)	chronic lymphocytic leukemia	r3	TRUE	FALSE	EFO_0000095	OLS_API_EFO_lookup	NA	NA	fuzzy		
C3_COLON	Malignant neoplasm of colon	malignant neoplasm of colon	r2	TRUE	FALSE	EFO_1001950	Zooma_API_lookup	NA	NA	match		
C3_COLON_ADENO	Colon adenocarcinoma	colon adenocarcinoma	r2	TRUE	FALSE	EFO_1001949	EFO_OBO	NA	NA	match		
C3_COLON_ADENO_EXALLC	Colon adenocarcinoma (other cancers excluded from controls)	colon adenocarcinoma	r3	TRUE	FALSE	EFO_1001949	OLS_API_EFO_lookup	NA	NA	fuzzy		
C3_COLON_EXALLC	Malignant neoplasm of colon (other cancers excluded from controls)	malignant colon neoplasm	r3	TRUE	FALSE	MONDO_0021063	OLS_API_EFO_lookup	NA	NA	fuzzy		
C3_COLORECTAL	Colorectal cancer	colorectal cancer	r3	TRUE	FALSE	EFO_0005842	manual					
C3_COLORECTAL_EXALLC	Colorectal cancer (other cancers excluded from controls)	colorectal cancer	r3	TRUE	FALSE	EFO_0005842	OLS_API_EFO_lookup	NA	NA	fuzzy		
C3_CONNECTIVE_SOFT_NAS	Malignant neoplasm of other connective and soft tissue	connective tissue cancer	r3	TRUE	FALSE	MONDO_0002176	manual					
C3_CONNECTIVE_SOFT_NAS	Malignant neoplasm of other connective and soft tissue	soft tissue neoplasm	r3	TRUE	FALSE	EFO_1000541	Zooma_API_lookup	NA	NA	match		
C3_CONNECTIVE_SOFT_NAS_EXALLC	Malignant neoplasm of other connective and soft tissue (other cancers excluded from controls)	connective and soft tissue neoplasm	r3	TRUE	FALSE	MONDO_0044334	manual					
C3_CORPUS_UTERI	Malignant neoplasm of corpus uteri	malignant neoplasm of corpus uteri	r2	TRUE	FALSE	EFO_0007532	Zooma_API_lookup	NA	NA	match		
C3_CORPUS_UTERI_EXALLC	Malignant neoplasm of corpus uteri (other cancers excluded from controls)	uterine corpus cancer	r3	TRUE	FALSE	EFO_0007532	manual					
C3_DIGESTIVE_ORGANS	Malignant neoplasm of digestive organs	digestive system cancer	r2	TRUE	FALSE	MONDO_0002516	manual					
C3_DIGESTIVE_ORGANS_EXALLC	Malignant neoplasm of digestive organs (other cancers excluded from controls)	digestive system cancer	r3	TRUE	FALSE	MONDO_0002516	manual					
C3_DLBCL	Diffuse large B-cell lymphoma	diffuse large b-cell lymphoma	r3	TRUE	FALSE	EFO_0000403	Zooma_API_lookup	NA	NA	match		
C3_DLBCL_EXALLC	Diffuse large B-cell lymphoma (other cancers excluded from controls)	diffuse large b-cell lymphoma	r3	TRUE	FALSE	EFO_0000403	manual					
C3_ENDOCRINE	Malignant neoplasm of endocrine gland	malignant endocrine neoplasm	r3	TRUE	FALSE	MONDO_0021069	EFO_OBO	NA	NA	match		
C3_ENDOCRINE_EXALLC	Malignant neoplasm of endocrine gland (other cancers excluded from controls)	endocrine neoplasm	r3	TRUE	FALSE	EFO_0003769	manual					
C3_EYE_ADNEXA	Malignant neoplasm of eye and adnexa	ocular cancer	r4/5	FALSE	TRUE	MONDO_0002236	ot_mappings			0.896515847		
C3_EYE_ADNEXA	Malignant neoplasm of eye and adnexa	eye carcinoma	r4/5	TRUE	FALSE	MONDO_0002466	manual					Ask EFO to import term
C3_EYE_ADNEXA	Malignant neoplasm of eye and adnexa	malignant neoplasm of eye and adnexa	r4/5	FALSE	TRUE	EFO_0003824	Zooma_API_lookup					
C3_EYE_ADNEXA	Malignant neoplasm of eye and adnexa	ocular cancer	r4/5	TRUE	FALSE	MONDO_0002236	manual					
C3_EYE_ADNEXA_EXALLC	Malignant neoplasm of eye and adnexa (all cancers excluded)	ocular cancer	r4/5	TRUE	FALSE	MONDO_0002236	ot_mappings			0.8120226321		
C3_EYE_BRAIN_NEURO	Malignant neoplasm of eye, brain and central nervous system	eye neoplasm	r2	TRUE	FALSE	EFO_0003824	manual					
C3_EYE_BRAIN_NEURO	Malignant neoplasm of eye, brain and central nervous system	brain cancer	r2	TRUE	FALSE	MONDO_0001657	manual					
C3_EYE_BRAIN_NEURO	Malignant neoplasm of eye, brain and central nervous system	central nervous system cancer	r2	TRUE	FALSE	EFO_0000326	manual					
C3_EYE_BRAIN_NEURO_EXALLC	Malignant neoplasm of eye, brain and central nervous system (other cancers excluded from controls)	ocular cancer	r3	TRUE	FALSE	MONDO_0002236	manual					
C3_EYE_BRAIN_NEURO_EXALLC	Malignant neoplasm of eye, brain and central nervous system (other cancers excluded from controls)	brain cancer	r3	TRUE	FALSE	MONDO_0001657	manual					
C3_EYE_BRAIN_NEURO_EXALLC	Malignant neoplasm of eye, brain and central nervous system (other cancers excluded from controls)	central nervous system cancer	r3	TRUE	FALSE	EFO_0000326	OLS_API_EFO_lookup	NA	NA	fuzzy		
C3_FEMALE_GENITAL	malignant neoplasm of female genital organs	genital neoplasm, female	r2	TRUE	FALSE	EFO_1001331	OLS_API_EFO_lookup	NA	NA	fuzzy		
C3_FEMALE_GENITAL_EXALLC	malignant neoplasm of female genital organs (other cancers excluded from controls)	female reproductive organ cancer	r3	TRUE	FALSE	MONDO_0001416	manual					
C3_FEMALE_GENITAL_NAS	Malignant neoplasm of other and unspecified female genital organs	female reproductive organ cancer	r4/5	TRUE	FALSE	MONDO_0001416	ot_mappings			0.9336491294		
C3_FEMALE_GENITAL_NAS_EXALLC	Malignant neoplasm of other and unspecified female genital organs (all cancers excluded)	female reproductive organ cancer	r4/5	TRUE	FALSE	MONDO_0001416	ot_mappings			0.8694410141		
C3_GBM	Brain glioblastoma	brain glioblastoma	r4/5	TRUE	FALSE	EFO_0006545	ot_mappings			1		
C3_GBM_EXALLC	Brain glioblastoma (all cancers excluded)	brain astrocytoma	r4/5	FALSE	TRUE	MONDO_0021631	ot_mappings			0.8527653089		
C3_GBM_EXALLC	Brain glioblastoma (all cancers excluded)	brain glioblastoma	r4/5	TRUE	FALSE	EFO_0006545 	manual					
C3_HEART_MEDIASTINUM_PLEURA	Malignant neoplasm of heart, mediastinum and pleura	heart cancer	r4/5	TRUE	FALSE	MONDO_0001340	ot_mappings			0.8356586121		
C3_HEART_MEDIASTINUM_PLEURA	Malignant neoplasm of heart, mediastinum and pleura	mediastinal cancer	r4/5	TRUE	FALSE	EFO_0007362	manual					
C3_HEART_MEDIASTINUM_PLEURA	Malignant neoplasm of heart, mediastinum and pleura	Malignant Pleural Neoplasm	r4/5	TRUE	FALSE	EFO_1000362	manual					
C3_HEART_MEDIASTINUM_PLEURA_EXALLC	"Malignant neoplasm of heart, mediastinum and pleura" (all cancers excluded)	heart cancer	r4/5	TRUE	FALSE	MONDO_0001340	ot_mappings			0.7717861657		
C3_HEART_MEDIASTINUM_PLEURA_EXALLC	"Malignant neoplasm of heart, mediastinum and pleura" (all cancers excluded)	Malignant Pleural Neoplasm	r4/5	TRUE	FALSE	EFO_1000362	manual					
C3_HEART_MEDIASTINUM_PLEURA_EXALLC	"Malignant neoplasm of heart, mediastinum and pleura" (all cancers excluded)	mediastinal cancer	r4/5	TRUE	FALSE	EFO_0007362	manual					
C3_KIDNEY_NOTRENALPELVIS	Malignant neoplasm of kidney, except renal pelvis	kidney cancer	r2	TRUE	FALSE	MONDO_0002367	OLS_API_EFO_lookup	NA	NA	match		
C3_KIDNEY_NOTRENALPELVIS_EXALLC	Malignant neoplasm of kidney, except renal pelvis (other cancers excluded from controls)	kidney cancer	r3	TRUE	FALSE	MONDO_0002367	manual					
C3_LARYNX	Malignant neoplasm of larynx	larynx cancer	r4/5	TRUE	FALSE	MONDO_0002352	EFO_OBO;ot_mappings			0.999		
C3_LARYNX_EXALLC	Malignant neoplasm of larynx (all cancers excluded)	larynx cancer	r4/5	TRUE	FALSE	MONDO_0002352	ot_mappings			0.875324095		
C3_LIP_ORAL_PHARYNX	Malignant neoplasm of lip, oral cavity and pharynx	oral cavity cancer	r2	TRUE	FALSE	EFO_0005570	manual					
C3_LIP_ORAL_PHARYNX	Malignant neoplasm of lip, oral cavity and pharynx	pharynx cancer	r2	TRUE	FALSE	EFO_0005577	manual					
C3_LIP_ORAL_PHARYNX	Malignant neoplasm of lip, oral cavity and pharynx	lip cancer	r2	TRUE	FALSE	EFO_1001019	OLS_API_EFO_lookup	NA	NA	match		
C3_LIP_ORAL_PHARYNX_EXALLC	"Malignant neoplasm of lip, oral cavity and pharynx" (all cancers excluded)	lip and oral cavity carcinoma	r4/5	TRUE	FALSE	MONDO_0023644	ot_mappings			0.8493706161		
C3_LIVER_INTRAHEPATIC_BILE_DUCTS	Malignant neoplasm of liver and intrahepatic bile ducts	liver cancer	r3	TRUE	FALSE	MONDO_0002691	manual					
C3_LIVER_INTRAHEPATIC_BILE_DUCTS	Malignant neoplasm of liver and intrahepatic bile ducts	intrahepatic bile duct cancer	r3	TRUE	FALSE	MONDO_0001487	manual					
C3_LIVER_INTRAHEPATIC_BILE_DUCTS_EXALLC	Malignant neoplasm of liver and intrahepatic bile ducts (other cancers excluded from controls)	liver cancer	r3	TRUE	FALSE	MONDO_0002691	manual					
C3_LIVER_INTRAHEPATIC_BILE_DUCTS_EXALLC	Malignant neoplasm of liver and intrahepatic bile ducts (other cancers excluded from controls)	intrahepatic bile duct cancer	r3	TRUE	FALSE	MONDO_0001487	manual					
C3_LIVER_INTRAHEPATIC3_BILE_DUCTS	Malignant neoplasm of liver and intrahepatic bile ducts	liver cancer	r3	TRUE	FALSE	MONDO_0002691	manual					
C3_LIVER_INTRAHEPATIC3_BILE_DUCTS	Malignant neoplasm of liver and intrahepatic bile ducts	intrahepatic bile duct cancer	r3	TRUE	FALSE	MONDO_0001487	manual					
C3_LIVER_INTRAHEPATIC3_BILE_DUCTS_EXALLC	Malignant neoplasm of liver and intrahepatic bile ducts (other cancers excluded from controls)	liver cancer	r3	TRUE	FALSE	MONDO_0002691	manual					
C3_LIVER_INTRAHEPATIC3_BILE_DUCTS_EXALLC	Malignant neoplasm of liver and intrahepatic bile ducts (other cancers excluded from controls)	intrahepatic bile duct cancer	r3	TRUE	FALSE	MONDO_0001487	manual					
C3_LUNG_NONSMALL	Non-small cell lung cancer	non-small cell lung carcinoma	r3	TRUE	FALSE	EFO_0003060	EFO_OBO	NA	NA	match		
C3_LUNG_NONSMALL_EXALLC	Non-small cell lung cancer (other cancers excluded from controls)	non-small cell lung adenocarcinoma	r3	TRUE	FALSE	EFO_0005288	manual					
C3_LYMPHNODES_SECONDARY_NAS	Secondary and unspecified malignant neoplasm of lymph nodes	lymph node cancer	r2	TRUE	FALSE	MONDO_0001082	manual					
C3_LYMPHNODES_SECONDARY_NAS_EXALLC	Secondary and unspecified malignant neoplasm of lymph nodes (other cancers excluded from controls)	lymph node cancer	r3	TRUE	FALSE	MONDO_0001082	manual					
C3_MALE_GENITAL	malignant neoplasm of male genital organs	male reproductive organ cancer	r3	TRUE	FALSE	EFO_0007355	EFO_OBO	NA	NA	match		
C3_MALE_GENITAL_EXALLC	malignant neoplasm of male genital organs (other cancers excluded from controls)	male reproductive organ cancer	r3	TRUE	FALSE	EFO_0007355	OLS_API_EFO_lookup	NA	NA	fuzzy		
C3_MELANOMA_SKIN	Malignant melanoma of skin	cutaneous melanoma	r4/5	TRUE	FALSE	EFO_0000389	ot_mappings			0.999		
C3_MELANOMA_SKIN_EXALLC	Malignant melanoma of skin (all cancers excluded)	cutaneous melanoma	r4/5	TRUE	FALSE	EFO_0000389	ot_mappings			0.8646116233		
C3_MENINGES	Malignant neoplasm of meninges	meningeal neoplasm	r4/5	TRUE	FALSE	EFO_0003851	ot_mappings			0.999		
C3_MENINGES	Malignant neoplasm of meninges	malignant tumor of meninges	r4/5	TRUE	FALSE	MONDO_0021322	EFO_OBO;ot_mappings			0.999		
C3_MENINGES_EXALLC	Malignant neoplasm of meninges (all cancers excluded)	meningeal neoplasm	r4/5	FALSE	TRUE	EFO_0003851	ot_mappings			0.875324095		
C3_MENINGES_EXALLC	Malignant neoplasm of meninges (all cancers excluded)	malignant tumor of meninges	r4/5	TRUE	FALSE	MONDO_0021322	ot_mappings			0.875324095		
C3_MESOTHELIOMA	Mesothelioma	mesothelioma	r4/5	TRUE	FALSE	EFO_0000588	EFO_OBO;ot_mappings			1		
C3_MESOTHELIOMA_EXALLC	Mesothelioma (all cancers excluded)	mesothelioma	r4/5	TRUE	FALSE	EFO_0000588	ot_mappings			0.7151040256		
C3_MESOTHELIOMA_EXALLC	Mesothelioma (all cancers excluded)	malignant mesothelioma	r4/5	FALSE	TRUE	EFO_1000355	ot_mappings			0.7151040256		
C3_MESTOTHEL_SOFTTISSUE	Melignant neoplasm of mesothelium and soft tissue	soft tissue neoplasm	r3	TRUE	FALSE	EFO_1000541	manual					
C3_MESTOTHEL_SOFTTISSUE	Melignant neoplasm of mesothelium and soft tissue	Malignant Mesothelioma	r3	TRUE	FALSE	EFO_1000355	manual					
C3_MESTOTHEL_SOFTTISSUE_EXALLC	Melignant neoplasm of mesothelium and soft tissue (all cancers excluded)	mediastinal mesenchymal tumor	r4/5	FALSE	TRUE	MONDO_0003512	ot_mappings			0.8001147907		
C3_MESTOTHEL_SOFTTISSUE_EXALLC	Melignant neoplasm of mesothelium and soft tissue (all cancers excluded)	soft tissue neoplasm	r4/5	TRUE	FALSE	EFO_1000541	manual					
C3_MESTOTHEL_SOFTTISSUE_EXALLC	Melignant neoplasm of mesothelium and soft tissue (all cancers excluded)	Malignant Mesothelioma	r4/5	TRUE	FALSE	EFO_1000355	manual					
C3_NSCLC_ADENO	Non-small cell lung cancer, adenocarcinoma	non-small cell lung adenocarcinoma	r3	TRUE	FALSE	EFO_0005288	OLS_API_EFO_lookup	NA	NA	fuzzy		
C3_NSCLC_ADENO_EXALLC	Non-small cell lung cancer, adenocarcinoma (other cancers excluded from controls)	non-small cell lung adenocarcinoma	r3	TRUE	FALSE	EFO_0005288	OLS_API_EFO_lookup	NA	NA	fuzzy		
C3_NSCLC_SQUAM	Non-small cell lung cancer, squamous	non-small cell squamous lung carcinoma	r3	TRUE	FALSE	MONDO_0056806	OLS_API_EFO_lookup	NA	NA	fuzzy		
C3_NSCLC_SQUAM_EXALLC	Non-small cell lung cancer, squamous (other cancers excluded from controls)	non-small cell squamous lung carcinoma	r3	TRUE	FALSE	MONDO_0056806	OLS_API_EFO_lookup	NA	NA	fuzzy		
C3_OESOPHAGUS	Malignant neoplasm of oesophagus	esophageal cancer	r3	TRUE	FALSE	MONDO_0007576	manual					
